,Unnamed: 0,atom_counts,puckering
2263,2263,"{'K': 2, 'Ca': 1, 'N': 4, 'O': 8}",Puckered
2264,2264,"{'Zr': 1, 'Al': 5, 'Ni': 2}",Puckered
2265,2265,"{'Al': 1, 'Ni': 1, 'F': 5}",Puckered
2266,2266,"{'Cr': 2, 'P': 2, 'S': 8}",Puckered
2267,2267,"{'Ag': 2, 'C': 2, 'N': 2, 'O': 2}",Puckered
2268,2268,"{'Ni': 1, 'Cl': 2, 'O': 8}",Puckered
2269,2269,"{'Te': 2, 'H': 4, 'O': 8}",Puckered
2270,2270,"{'Sm': 2, 'P': 3, 'Pt': 6}",Puckered
2271,2271,"{'Ba': 2, 'Ti': 3, 'O': 8}",Puckered
2272,2272,"{'Ca': 1, 'Bi': 2, 'O': 5}",Puckered
2273,2273,"{'V': 4, 'O': 10}",Puckered
2274,2274,"{'Sn': 1, 'W': 2, 'O': 8}",Puckered
2275,2275,"{'Li': 2, 'Cu': 2, 'P': 6, 'O': 18}",Puckered
2276,2276,"{'Ag': 4, 'S': 2}",Puckered
2277,2277,"{'Sb': 1, 'W': 2, 'O': 8}",Puckered
2278,2278,"{'Ba': 4, 'As': 2, 'O': 1}",Puckered
2279,2279,"{'K': 4, 'As': 4, 'O': 8}",Puckered
2280,2280,"{'Ca': 2, 'Ge': 4, 'W': 2, 'O': 12}",Puckered
2281,2281,"{'Cu': 3, 'Te': 2, 'Br': 2, 'O': 6}",Puckered
2282,2282,"{'Ca': 2, 'Bi': 2, 'Cl': 2, 'O': 4}",Puckered
2283,2283,"{'Al': 2, 'F': 6}",Puckered
2284,2284,"{'Ca': 3, 'Si': 1, 'Br': 2}",Puckered
2285,2285,"{'Te': 4, 'Pd': 6, 'Pb': 4}",Puckered
2286,2286,"{'Li': 2, 'Te': 2, 'H': 2, 'O': 8}",Puckered
2287,2287,"{'H': 1, 'Au': 1, 'O': 2}",Puckered
2288,2288,"{'Mg': 2, 'Bi': 4, 'O': 8}",Puckered
2289,2289,"{'Li': 2, 'Cu': 2, 'O': 4}",Puckered
2290,2290,"{'Fe': 2, 'O': 2, 'F': 2}",Puckered
2291,2291,"{'Bi': 8, 'O': 16}",Puckered
2292,2292,"{'Li': 2, 'U': 1, 'O': 4}",Puckered
2293,2293,"{'Mg': 2, 'Sn': 4, 'O': 8}",Puckered
2294,2294,"{'Tm': 1, 'Mg': 5}",Puckered
2295,2295,"{'V': 2, 'Pb': 2, 'Cl': 2, 'O': 6}",Puckered
2296,2296,"{'Cu': 1, 'Ag': 1, 'O': 2}",Puckered
2297,2297,"{'Cu': 2, 'C': 2, 'N': 4}",Puckered
2298,2298,"{'Ba': 1, 'Co': 4, 'O': 8}",Puckered
2299,2299,"{'Ce': 4, 'C': 2, 'Br': 5}",Puckered
2300,2300,"{'Cr': 2, 'F': 4}",Puckered
2301,2301,"{'Al': 2, 'Os': 1}",Puckered
2302,2302,"{'Sr': 4, 'Ga': 2, 'Ni': 4, 'O': 14}",Puckered
2303,2303,"{'Ga': 2, 'Ni': 1, 'S': 4}",Puckered
2304,2304,"{'Bi': 4, 'Pd': 2}",Puckered
2305,2305,"{'Ta': 4, 'Te': 6}",Puckered
2306,2306,"{'Ti': 1, 'Mn': 3, 'O': 8}",Puckered
2307,2307,"{'Fe': 2, 'C': 2, 'O': 7}",Puckered
2308,2308,"{'La': 4, 'C': 2, 'Br': 5}",Puckered
2309,2309,"{'Bi': 1, 'Te': 1, 'Br': 1}",Puckered
2310,2310,"{'Ti': 2, 'Sn': 2, 'O': 6}",Puckered
2311,2311,"{'Pb': 1, 'F': 4}",Puckered
2312,2312,"{'Li': 1, 'Mn': 7, 'O': 7, 'F': 1}",Puckered
2313,2313,"{'Zn': 4, 'Cr': 2, 'N': 4}",Puckered
2314,2314,"{'Ho': 1, 'S': 1}",Puckered
2315,2315,"{'Ba': 2, 'La': 2, 'Cl': 10}",Puckered
2316,2316,"{'Sm': 2, 'Te': 6}",Puckered
2317,2317,"{'Bi': 4, 'Rh': 6, 'S': 4}",Puckered
2318,2318,"{'Co': 1, 'Re': 2, 'O': 8}",Puckered
2319,2319,"{'Ba': 2, 'Cr': 3, 'O': 8}",Puckered
2320,2320,"{'Y': 2, 'Ge': 1, 'I': 2}",Puckered
2321,2321,"{'Yb': 3, 'S': 2, 'F': 4}",Puckered
2322,2322,"{'Ba': 1, 'Cr': 4, 'O': 8}",Puckered
2323,2323,"{'Cu': 2, 'S': 4}",Puckered
2324,2324,"{'Lu': 2, 'S': 2, 'Br': 2}",Puckered
2325,2325,"{'Al': 4, 'H': 12, 'O': 12}",Puckered
2326,2326,"{'V': 1, 'S': 2}",Puckered
2327,2327,"{'Ba': 2, 'La': 2, 'Br': 10}",Puckered
2328,2328,"{'Mg': 2, 'H': 2, 'O': 3}",Puckered
2329,2329,"{'Ag': 2, 'Au': 2, 'Cl': 8}",Puckered
2330,2330,"{'Pr': 4, 'C': 2, 'Cl': 5}",Puckered
2331,2331,"{'Sr': 2, 'Cu': 1, 'Br': 2, 'O': 2}",Puckered
2332,2332,"{'Co': 1, 'H': 2, 'O': 2}",Puckered
2333,2333,"{'Mn': 2, 'P': 2, 'Se': 6}",Puckered
2334,2334,"{'Zn': 2, 'Ge': 4, 'W': 2, 'O': 12}",Puckered
2335,2335,"{'Al': 2, 'H': 6, 'O': 6}",Puckered
2336,2336,"{'V': 2, 'I': 2, 'N': 2, 'Cl': 6}",Puckered
2337,2337,"{'Li': 4, 'Cr': 4, 'O': 14}",Puckered
2338,2338,"{'Li': 2, 'P': 2, 'H': 4, 'O': 4}",Puckered
2339,2339,"{'Pr': 2, 'Br': 2, 'O': 2}",Puckered
2340,2340,"{'U': 4, 'Te': 10}",Puckered
2341,2341,"{'Ti': 1, 'Mn': 2, 'O': 6}",Puckered
2342,2342,"{'Mg': 2, 'Sn': 3, 'O': 8}",Puckered
2343,2343,"{'Li': 2, 'Cu': 2, 'F': 8}",Puckered
2344,2344,"{'Ag': 4, 'Te': 4, 'O': 12}",Puckered
2345,2345,"{'Na': 2, 'B': 2, 'C': 8, 'O': 16}",Puckered
2346,2346,"{'Cd': 1, 'I': 2}",Puckered
2347,2347,"{'Fe': 3, 'Se': 4}",Puckered
2348,2348,"{'Hg': 3, 'As': 1}",Planar
2349,2349,"{'Bi': 2, 'Te': 3}",Puckered
2350,2350,"{'Bi': 4, 'O': 2, 'F': 8}",Puckered
2351,2351,"{'La': 8, 'Si': 4, 'I': 8, 'O': 16}",Puckered
2352,2352,"{'Ni': 2, 'P': 2, 'S': 6}",Puckered
2353,2353,"{'Li': 2, 'Fe': 3, 'O': 6}",Puckered
2354,2354,"{'Bi': 2, 'Sb': 2, 'O': 6}",Puckered
2355,2355,"{'Ca': 2, 'Co': 1, 'O': 3}",Puckered
2356,2356,"{'Ba': 2, 'H': 18, 'I': 2, 'O': 10}",Puckered
2357,2357,"{'Mn': 2, 'Cr': 1, 'O': 6}",Puckered
2358,2358,"{'Mn': 2, 'Co': 1, 'O': 6}",Puckered
2359,2359,"{'Nb': 2, 'Si': 1, 'Te': 4}",Puckered
2360,2360,"{'Hf': 1, 'Se': 2}",Puckered
2361,2361,"{'Hf': 1, 'Te': 2}",Puckered
2362,2362,"{'Li': 2, 'Cu': 6, 'F': 20}",Puckered
2363,2363,"{'Sr': 2, 'Co': 1, 'O': 3}",Puckered
2364,2364,"{'Ca': 1, 'Sn': 2, 'N': 2}",Puckered
2365,2365,"{'Zr': 4, 'H': 2, 'Br': 4}",Puckered
2366,2366,"{'Ta': 4, 'Mn': 2, 'Zn': 4, 'O': 16}",Puckered
2367,2367,"{'Cu': 2, 'I': 4, 'O': 12}",Puckered
2368,2368,"{'Cu': 2, 'O': 4, 'F': 2}",Puckered
2369,2369,"{'Tl': 1, 'Br': 1, 'O': 3}",Puckered
2370,2370,"{'Sc': 2, 'I': 6, 'O': 18}",Puckered
2371,2371,"{'Zn': 4, 'Sn': 4, 'O': 8}",Puckered
2372,2372,"{'Eu': 2, 'I': 2, 'O': 2}",Puckered
2373,2373,"{'Mg': 2, 'Ni': 2, 'P': 4, 'O': 14}",Puckered
2374,2374,"{'Ba': 2, 'Ni': 3, 'O': 8}",Puckered
2375,2375,"{'Ba': 2, 'Mn': 3, 'O': 7}",Puckered
2376,2376,"{'Ag': 2, 'O': 4, 'F': 2}",Puckered
2377,2377,"{'Ta': 4, 'Co': 2, 'Pd': 1, 'Se': 12}",Puckered
2378,2378,"{'Ti': 1, 'Fe': 2, 'Se': 4}",Puckered
2379,2379,"{'Zn': 1, 'Sb': 4, 'O': 8}",Puckered
2380,2380,"{'Sn': 2, 'S': 2, 'O': 8}",Puckered
2381,2381,"{'Bi': 2, 'Se': 3}",Puckered
2382,2382,"{'Ti': 4, 'O': 8}",Puckered
2383,2383,"{'Tl': 2, 'Pd': 4, 'Se': 6}",Puckered
2384,2384,"{'Tm': 2, 'Br': 2, 'O': 2}",Puckered
2385,2385,"{'Mg': 4, 'Cl': 8, 'O': 4}",Puckered
2386,2386,"{'Mg': 8, 'Si': 8, 'O': 24}",Puckered
2387,2387,"{'Cr': 1, 'Co': 2, 'O': 6}",Puckered
2388,2388,"{'Bi': 2, 'Te': 2, 'S': 1}",Puckered
2389,2389,"{'Ca': 1, 'Sn': 1, 'S': 3}",Puckered
2390,2390,"{'Co': 2, 'C': 2, 'O': 7}",Puckered
2391,2391,"{'Dy': 2, 'Co': 2, 'Si': 4}",Puckered
2392,2392,"{'Zn': 4, 'Sn': 4, 'O': 8}",Puckered
2393,2393,"{'Ge': 2, 'Pt': 2}",Puckered
2394,2394,"{'Li': 2, 'Mn': 2, 'P': 2, 'O': 8}",Puckered
2395,2395,"{'Li': 4, 'Cu': 4, 'F': 10}",Puckered
2396,2396,"{'Cr': 3, 'O': 8}",Puckered
2397,2397,"{'Mn': 2, 'I': 4, 'O': 12}",Puckered
2398,2398,"{'Lu': 2, 'Br': 2, 'O': 2}",Puckered
2399,2399,"{'Sb': 8, 'I': 4, 'O': 10}",Puckered
2400,2400,"{'Au': 2, 'Br': 2, 'O': 4}",Puckered
2401,2401,"{'Ge': 2, 'Se': 2}",Puckered
2402,2402,"{'Sr': 2, 'Co': 1, 'Cl': 2, 'O': 2}",Puckered
2403,2403,"{'Cu': 2, 'Ge': 4, 'P': 6}",Puckered
2404,2404,"{'W': 6, 'Se': 4, 'Cl': 2, 'O': 16}",Puckered
2405,2405,"{'Cr': 4, 'H': 4, 'O': 8}",Puckered
2406,2406,"{'Ca': 2, 'Bi': 10, 'O': 17}",Puckered
2407,2407,"{'Ba': 2, 'H': 8, 'O': 6}",Puckered
2408,2408,"{'Sn': 4, 'Sb': 2, 'S': 4, 'I': 6}",Puckered
2409,2409,"{'Ru': 2, 'Cl': 6}",Puckered
2410,2410,"{'La': 2, 'O': 6}",Puckered
2411,2411,"{'Al': 4, 'P': 4}",Planar
2412,2412,"{'Bi': 4, 'O': 8}",Puckered
2413,2413,"{'Cu': 1, 'O': 2}",Planar
2414,2414,"{'V': 2, 'Cl': 4, 'O': 2}",Puckered
2415,2415,"{'Ba': 2, 'Tl': 2, 'W': 3, 'O': 10}",Puckered
2416,2416,"{'Na': 8, 'Fe': 4, 'O': 8}",Puckered
2417,2417,"{'Rb': 4, 'Cr': 4, 'Cl': 4, 'O': 12}",Puckered
2418,2418,"{'Ta': 13, 'Se': 26}",Puckered
2419,2419,"{'Ti': 2, 'Sn': 2, 'P': 4, 'O': 16}",Puckered
2420,2420,"{'Bi': 2, 'Te': 1, 'Se': 2}",Puckered
2421,2421,"{'V': 3, 'H': 4, 'O': 8}",Puckered
2422,2422,"{'Li': 2, 'Nb': 1, 'P': 2, 'O': 8}",Puckered
2423,2423,"{'Al': 2, 'Si': 2, 'Te': 6}",Puckered
2424,2424,"{'Fe': 1, 'Co': 2, 'O': 6}",Puckered
2425,2425,"{'Ge': 2, 'Sb': 2, 'Te': 5}",Puckered
2426,2426,"{'Fe': 1, 'Te': 1, 'P': 2, 'O': 8}",Puckered
2427,2427,"{'Fe': 2, 'O': 6}",Puckered
2428,2428,"{'Ca': 1, 'Sb': 2, 'O': 5}",Puckered
2429,2429,"{'Tl': 8, 'Te': 8, 'O': 20}",Puckered
2430,2430,"{'Ca': 3, 'Si': 1, 'Br': 2}",Puckered
2431,2431,"{'U': 1, 'C': 1, 'O': 5}",Puckered
2432,2432,"{'Zr': 1, 'Mo': 2, 'O': 8}",Puckered
2433,2433,"{'Gd': 2, 'Zn': 2, 'P': 2, 'O': 2}",Puckered
2434,2434,"{'Nd': 2, 'Zn': 2, 'P': 2, 'O': 2}",Puckered
2435,2435,"{'Co': 1, 'Bi': 1, 'O': 3}",Puckered
2436,2436,"{'Sr': 3, 'Fe': 2, 'S': 2, 'O': 5}",Puckered
2437,2437,"{'Li': 6, 'V': 2, 'O': 4, 'F': 4}",Puckered
2438,2438,"{'Sr': 2, 'Cl': 4, 'O': 8}",Puckered
2439,2439,"{'Mg': 1, 'Re': 2, 'O': 8}",Puckered
2440,2440,"{'Np': 2, 'Br': 6}",Puckered
2441,2441,"{'Ba': 3, 'In': 2, 'Br': 2, 'O': 5}",Puckered
2442,2442,"{'Tl': 8, 'Sn': 2, 'S': 6}",Puckered
2443,2443,"{'Mg': 2, 'Ge': 2, 'O': 6}",Puckered
2444,2444,"{'Ca': 1, 'Sb': 4, 'O': 8}",Puckered
2445,2445,"{'Li': 3, 'Mn': 1, 'P': 2}",Puckered
2446,2446,"{'Ga': 1, 'Ag': 1, 'P': 2, 'Se': 6}",Puckered
2447,2447,"{'Ni': 1, 'H': 2, 'O': 2}",Puckered
2448,2448,"{'Ca': 1, 'H': 1, 'Cl': 1, 'O': 1}",Puckered
2449,2449,"{'Ti': 2, 'Ni': 2, 'O': 6}",Puckered
2450,2450,"{'K': 2, 'H': 8, 'O': 4, 'F': 2}",Puckered
2451,2451,"{'Sr': 4, 'Cu': 2, 'Bi': 4, 'O': 12}",Puckered
2452,2452,"{'Li': 1, 'Fe': 2, 'C': 2, 'O': 7}",Puckered
2453,2453,"{'Tb': 2, 'C': 1}",Puckered
2454,2454,"{'Sc': 2, 'Br': 2, 'O': 2}",Puckered
2455,2455,"{'Gd': 2, 'C': 1, 'F': 2}",Puckered
2456,2456,{'Bi': 2},Planar
2457,2457,"{'W': 1, 'O': 2}",Puckered
2458,2458,"{'V': 2, 'Cd': 1, 'O': 6}",Puckered
2459,2459,"{'Nb': 3, 'Ir': 1, 'S': 8}",Puckered
2460,2460,"{'Na': 4, 'As': 4, 'O': 8}",Puckered
2461,2461,"{'Mg': 2, 'Cr': 8, 'O': 18}",Puckered
2462,2462,"{'Li': 4, 'V': 4, 'O': 4, 'F': 12}",Puckered
2463,2463,"{'Ge': 4, 'Te': 4}",Puckered
2464,2464,"{'Au': 2, 'Br': 2}",Puckered
2465,2465,"{'Li': 1, 'Fe': 1, 'O': 2}",Puckered
2466,2466,"{'Fe': 1, 'C': 2, 'O': 6}",Puckered
2467,2467,"{'V': 4, 'Cu': 4, 'O': 14}",Puckered
2468,2468,"{'Ca': 2, 'La': 2, 'I': 10}",Puckered
2469,2469,"{'Be': 2, 'Cr': 2, 'O': 8}",Puckered
2470,2470,"{'La': 2, 'P': 1, 'I': 2}",Puckered
2471,2471,"{'Mn': 1, 'C': 2, 'O': 6}",Puckered
2472,2472,"{'Zn': 1, 'In': 2, 'S': 4}",Puckered
2473,2473,"{'Ge': 6, 'As': 6}",Puckered
2474,2474,"{'Si': 1, 'H': 2, 'O': 1}",Puckered
2475,2475,"{'Cu': 1, 'Te': 1, 'O': 4}",Puckered
2476,2476,"{'Ag': 1, 'I': 2}",Puckered
2477,2477,"{'Co': 2, 'P': 2, 'S': 6}",Puckered
2478,2478,"{'Mn': 2, 'Nb': 4, 'Zn': 4, 'O': 16}",Puckered
2479,2479,"{'Cu': 2, 'H': 4, 'C': 4, 'O': 8}",Puckered
2480,2480,"{'Mg': 4, 'Sn': 4, 'O': 8}",Puckered
2481,2481,"{'Ti': 2, 'Tl': 2, 'P': 2, 'S': 10}",Puckered
2482,2482,"{'Ti': 2, 'Cd': 2}",Puckered
2483,2483,"{'Cr': 1, 'Co': 2, 'O': 6}",Puckered
2484,2484,"{'Sr': 4, 'Ti': 2, 'Cu': 4, 'O': 14}",Puckered
2485,2485,"{'Y': 1, 'W': 1, 'F': 5}",Puckered
2486,2486,"{'Hf': 2, 'Br': 2, 'N': 2}",Puckered
2487,2487,"{'Dy': 2, 'B': 2, 'C': 2}",Puckered
2488,2488,"{'Sr': 4, 'Fe': 2, 'S': 2, 'O': 6}",Puckered
2489,2489,"{'Cd': 6, 'Se': 6, 'O': 20}",Puckered
2490,2490,"{'Sr': 2, 'C': 2, 'O': 6}",Puckered
2491,2491,"{'Ga': 4, 'P': 4, 'S': 16}",Puckered
2492,2492,"{'Ca': 4, 'Fe': 2, 'Cl': 2, 'O': 6}",Puckered
2493,2493,"{'B': 2, 'Sb': 2, 'O': 6}",Puckered
2494,2494,"{'Ba': 2, 'Tl': 2, 'Ni': 4, 'O': 12}",Puckered
2495,2495,"{'Y': 1, 'Ni': 1, 'F': 5}",Puckered
2496,2496,"{'Li': 1, 'Ag': 1, 'F': 4}",Puckered
2497,2497,"{'P': 4, 'Pd': 4, 'Se': 4}",Puckered
2498,2498,"{'Ba': 1, 'Ta': 1, 'Cu': 1, 'O': 5}",Puckered
2499,2499,"{'Ba': 3, 'B': 1, 'P': 1, 'O': 7}",Puckered
2500,2500,"{'Ti': 1, 'Bi': 2, 'O': 6}",Puckered
2501,2501,"{'Li': 1, 'Mn': 1, 'Cr': 2, 'O': 6}",Puckered
2502,2502,"{'Fe': 8, 'S': 10}",Puckered
2503,2503,"{'Tl': 4, 'F': 4}",Puckered
2504,2504,"{'Mg': 1, 'V': 2, 'O': 6}",Puckered
2505,2505,"{'Ag': 4, 'Se': 2}",Puckered
2506,2506,"{'U': 2, 'Te': 2, 'N': 2}",Puckered
2507,2507,"{'Nd': 2, 'Te': 4, 'Se': 2}",Puckered
2508,2508,"{'Ta': 4, 'Zn': 4, 'Fe': 2, 'O': 16}",Puckered
2509,2509,"{'Ca': 1, 'Co': 1, 'O': 3}",Puckered
2510,2510,"{'Tm': 2, 'Cl': 2, 'O': 2}",Puckered
2511,2511,"{'Ag': 2, 'Cl': 2, 'O': 4}",Puckered
2512,2512,"{'Sn': 6, 'H': 4, 'O': 8}",Puckered
2513,2513,"{'Li': 2, 'Ni': 2, 'P': 2, 'O': 8}",Puckered
2514,2514,"{'Ta': 4, 'Zn': 4, 'Co': 2, 'O': 16}",Puckered
2515,2515,"{'Ga': 2, 'Os': 1}",Puckered
2516,2516,"{'Sr': 2, 'Ta': 4, 'Bi': 4, 'O': 18}",Puckered
2517,2517,"{'Ca': 2, 'Bi': 10, 'O': 17}",Puckered
2518,2518,"{'H': 4, 'Pb': 2, 'O': 4}",Puckered
2519,2519,"{'Li': 2, 'Sn': 2, 'P': 2, 'O': 8}",Puckered
2520,2520,"{'Li': 2, 'Mn': 2, 'F': 8}",Puckered
2521,2521,"{'Mo': 6, 'O': 14}",Puckered
2522,2522,"{'Zr': 2, 'I': 4}",Puckered
2523,2523,"{'Sm': 2, 'Zn': 2, 'P': 2, 'O': 2}",Puckered
2524,2524,"{'Li': 2, 'H': 2, 'Pd': 1}",Puckered
2525,2525,"{'Ca': 1, 'H': 2, 'O': 2}",Puckered
2526,2526,"{'Tl': 2, 'Mo': 6, 'O': 18}",Puckered
2527,2527,"{'Mo': 2, 'N': 2}",Puckered
2528,2528,"{'V': 4, 'Zn': 1, 'O': 10}",Puckered
2529,2529,"{'Li': 2, 'As': 2, 'O': 6}",Puckered
2530,2530,"{'Th': 2, 'Te': 4, 'I': 4}",Puckered
2531,2531,"{'Na': 1, 'Sn': 2, 'As': 2}",Puckered
2532,2532,"{'Mg': 2, 'Cr': 4, 'O': 10}",Puckered
2533,2533,"{'Hf': 2, 'Ge': 2, 'Te': 8}",Puckered
2534,2534,"{'Sr': 4, 'Cu': 4, 'Bi': 2, 'O': 14}",Puckered
2535,2535,"{'Si': 4, 'Pb': 8, 'S': 16}",Puckered
2536,2536,"{'Mg': 4, 'Ge': 8, 'W': 4, 'O': 24}",Puckered
2537,2537,"{'Hg': 3, 'As': 1, 'Se': 4, 'Br': 1}",Puckered
2538,2538,"{'Cd': 4, 'Hg': 4, 'As': 4, 'Br': 4}",Puckered
2539,2539,"{'Se': 2, 'Cl': 2, 'O': 5}",Puckered
2540,2540,"{'Na': 2, 'Cd': 2, 'P': 2, 'O': 8}",Puckered
2541,2541,"{'Li': 2, 'Fe': 2, 'Si': 2, 'O': 7}",Puckered
2542,2542,"{'Li': 2, 'Mn': 2, 'F': 6}",Puckered
2543,2543,"{'Te': 4, 'I': 4}",Puckered
2544,2544,"{'K': 2, 'Sb': 4, 'Se': 8}",Puckered
2545,2545,"{'Zn': 2, 'Co': 4, 'S': 10}",Puckered
2546,2546,"{'V': 2, 'O': 2, 'F': 2}",Puckered
2547,2547,"{'Nb': 1, 'Bi': 7, 'O': 13}",Puckered
2548,2548,"{'Y': 1, 'Ti': 1, 'F': 5}",Puckered
2549,2549,"{'Mn': 2, 'Bi': 2, 'S': 4, 'Br': 2}",Puckered
2550,2550,"{'Ag': 1, 'Te': 6, 'Mo': 6}",Puckered
2551,2551,"{'Fe': 1, 'Co': 3, 'O': 8}",Puckered
2552,2552,"{'Mg': 2, 'Mo': 4, 'O': 10}",Puckered
2553,2553,"{'Sb': 2, 'Te': 1, 'Se': 2}",Puckered
2554,2554,"{'In': 4, 'Ga': 2, 'Bi': 2, 'S': 12}",Puckered
2555,2555,"{'Cd': 2, 'P': 2, 'S': 6}",Puckered
2556,2556,"{'Si': 3, 'Mo': 1}",Planar
2557,2557,"{'Sb': 2, 'Br': 2, 'O': 2}",Puckered
2558,2558,"{'Na': 2, 'B': 2, 'H': 16, 'O': 14}",Puckered
2559,2559,"{'Fe': 3, 'P': 2, 'H': 16, 'O': 16}",Puckered
2560,2560,"{'V': 1, 'Ag': 1, 'P': 2, 'Se': 6}",Puckered
2561,2561,"{'Mg': 2, 'Ag': 4, 'O': 8}",Puckered
2562,2562,"{'Nb': 4, 'W': 2, 'O': 16}",Puckered
2563,2563,"{'Li': 4, 'W': 4, 'Cl': 24}",Puckered
2564,2564,"{'Si': 2, 'H': 2}",Puckered
2565,2565,"{'Zn': 1, 'Cl': 2}",Puckered
2566,2566,{'I': 1},Planar
2567,2567,"{'Sn': 1, 'Se': 2}",Puckered
2568,2568,"{'Ca': 1, 'I': 2}",Puckered
2569,2569,"{'Ba': 2, 'Co': 3, 'O': 8}",Puckered
2570,2570,"{'Li': 2, 'Fe': 2, 'As': 2}",Puckered
2571,2571,"{'Ti': 2, 'O': 2, 'F': 2}",Puckered
2572,2572,"{'Sb': 1, 'F': 5}",Puckered
2573,2573,"{'Hf': 1, 'Te': 1, 'Se': 4}",Puckered
2574,2574,"{'Al': 2, 'H': 2, 'O': 4}",Puckered
2575,2575,"{'Ag': 1, 'C': 1, 'N': 1, 'O': 1}",Planar
2576,2576,"{'Nb': 1, 'Ir': 1, 'S': 4}",Puckered
2577,2577,"{'Cr': 3, 'Te': 4}",Puckered
2578,2578,"{'Ca': 2, 'Ti': 4, 'O': 10}",Puckered
2579,2579,"{'U': 2, 'Se': 6}",Puckered
2580,2580,"{'Pb': 2, 'Br': 2, 'Cl': 2}",Puckered
2581,2581,"{'Lu': 2, 'C': 1, 'Cl': 2}",Puckered
2582,2582,"{'Nb': 2, 'Br': 4, 'O': 2}",Puckered
2583,2583,"{'Li': 1, 'Co': 5, 'O': 5, 'F': 1}",Puckered
2584,2584,"{'Li': 1, 'Fe': 1, 'F': 4}",Puckered
2585,2585,"{'Ca': 3, 'Bi': 12, 'O': 18}",Puckered
2586,2586,"{'Sc': 2, 'P': 2, 'S': 8}",Puckered
2587,2587,"{'Mo': 1, 'P': 4, 'O': 13}",Puckered
2588,2588,"{'Al': 2, 'O': 3}",Puckered
2589,2589,"{'C': 6, 'N': 8}",Planar
2590,2590,"{'Ta': 3, 'Te': 6}",Puckered
2591,2591,"{'Mg': 1, 'W': 2, 'O': 5}",Puckered
2592,2592,"{'Er': 2, 'Co': 2, 'Si': 4}",Puckered
2593,2593,"{'Al': 3, 'Sb': 3, 'O': 9}",Puckered
2594,2594,"{'V': 1, 'Se': 2}",Puckered
2595,2595,"{'Hg': 3, 'As': 1, 'S': 4, 'Cl': 1}",Puckered
2596,2596,"{'As': 4, 'Se': 6}",Puckered
2597,2597,"{'Ti': 1, 'Nb': 1, 'S': 4}",Puckered
2598,2598,"{'Fe': 1, 'Co': 2, 'O': 6}",Puckered
2599,2599,"{'Na': 4, 'Sb': 4, 'O': 8}",Puckered
2600,2600,"{'Mn': 2, 'Fe': 1, 'O': 6}",Puckered
2601,2601,"{'Sr': 1, 'Sn': 2, 'As': 2}",Puckered
2602,2602,"{'V': 12, 'O': 26}",Puckered
2603,2603,"{'Mo': 1, 'W': 2, 'O': 8}",Puckered
2604,2604,"{'Li': 2, 'V': 2, 'Si': 2, 'O': 8}",Puckered
2605,2605,"{'Fe': 2, 'P': 8}",Puckered
2606,2606,"{'Zn': 2, 'Sb': 4, 'O': 8}",Puckered
2607,2607,"{'V': 2, 'Mo': 1, 'O': 8}",Puckered
2608,2608,"{'Ba': 1, 'Mn': 4, 'O': 8}",Puckered
2609,2609,"{'Sr': 3, 'Nb': 4, 'O': 13}",Puckered
2610,2610,"{'Pb': 2, 'Cl': 2, 'F': 2}",Puckered
2611,2611,"{'Al': 1, 'Sn': 1, 'F': 5}",Puckered
2612,2612,"{'In': 1, 'Ge': 1, 'Cl': 3}",Puckered
2613,2613,"{'Fe': 6, 'O': 8, 'F': 4}",Puckered
2614,2614,"{'Pr': 2, 'Te': 4, 'Se': 2}",Puckered
2615,2615,"{'Zn': 2, 'Ge': 2, 'O': 6}",Puckered
2616,2616,"{'P': 4, 'W': 2, 'O': 16}",Puckered
2617,2617,"{'Mg': 3, 'H': 2, 'O': 6}",Puckered
2618,2618,"{'Zn': 3, 'In': 2, 'S': 6}",Puckered
2619,2619,"{'P': 2, 'Pd': 3, 'S': 8}",Puckered
2620,2620,"{'Al': 4, 'Bi': 4, 'O': 12}",Puckered
2621,2621,"{'Gd': 2, 'Br': 2, 'O': 2}",Puckered
2622,2622,"{'Sr': 4, 'Cu': 4, 'O': 6}",Puckered
2623,2623,"{'B': 2, 'C': 3, 'N': 6}",Puckered
2624,2624,"{'Sm': 2, 'Br': 2, 'O': 2}",Puckered
2625,2625,"{'Ca': 3, 'Pb': 3, 'I': 14}",Puckered
2626,2626,"{'Mn': 2, 'O': 2, 'F': 2}",Puckered
2627,2627,"{'Zn': 2, 'As': 4, 'O': 8}",Puckered
2628,2628,"{'Sn': 2, 'Se': 2}",Puckered
2629,2629,"{'Na': 2, 'Hf': 1, 'H': 6, 'O': 6}",Puckered
2630,2630,"{'Hg': 3, 'B': 2, 'O': 6}",Puckered
2631,2631,"{'Ba': 1, 'Ti': 4, 'O': 8}",Puckered
2632,2632,"{'Rb': 1, 'V': 4, 'O': 10}",Puckered
2633,2633,"{'Li': 4, 'Mn': 2, 'P': 4, 'O': 14}",Puckered
2634,2634,"{'Pr': 2, 'I': 2, 'O': 2}",Puckered
2635,2635,"{'Ag': 2, 'Cl': 2, 'O': 4}",Puckered
2636,2636,"{'Lu': 2, 'I': 2, 'O': 2}",Puckered
2637,2637,"{'Li': 4, 'B': 4, 'H': 8, 'O': 16}",Puckered
2638,2638,"{'Nb': 4, 'Te': 6}",Puckered
2639,2639,"{'V': 4, 'S': 10}",Puckered
2640,2640,"{'Bi': 14, 'Te': 13, 'S': 8}",Puckered
